text,language
 8 4=4 . 6er sathe + er akta kathi chole jabe 6 hobe 8 r + hobe  . ,anglo-bangla
 6 ar maj kaner kati ta ute pase dile 0 hbe... ,anglo-bangla
 49 tk recharge korsi.akhon amar obosthan ta koto tomo? ,anglo-bangla
 + theke kathi nia 6 er khali jayga puron korle 8 hobe .8 4=4 ,anglo-bangla
 6 er akta kathi soriye = er porer 4 er mathay rakhle e 5+4=9 ,anglo-bangla
 6 er kathi upore dike dile 0 hoye jabe..then 0+4= 4 ,anglo-bangla
 + theke ekta kathi soire 6 e jabe tahole 8 hobe.ekhon,anglo-bangla
 6 theke middle er kathi dan pasher upore diye dile 0+4=4 ,anglo-bangla
 kon package e koto taka minute janaben plz ,anglo-bangla
 6+4=4 . 6 thaka 1 ta soria =4 Ar opor dila 9 hoba.5+4=9 ,anglo-bangla
 6 ke 0 banalei to hoye gelo.... ,anglo-bangla
 +ar upor theke akta kathi uthaia nelei hoyy ,anglo-bangla
 5+7=4... vai ami ato tukui bujte parci ,anglo-bangla
 6thake akta kati soja kore dile hobe 0 tha hole hobe 0+4=4 ,anglo-bangla
 6 er middle mach ta soria right a rakhlei hbe 0+4=4 ,anglo-bangla
 + theke 1 ta kati utiye 6 dile 8 hobe then 8 4 =4 ,anglo-bangla
 99 taka recharge a 1500 mb offer ta ki ache? ,anglo-bangla
 akti kathi soriye 6 er khali jaygay dile 8 hobe 8 4=4 ,anglo-bangla
6er stick ta equal er sider 4er upor rakhte hobe ,anglo-bangla
 + taka akta soria 6 k 8banala e holo 8 4=4 ,anglo-bangla
 6 hote akta kati sorea 4 er upor dite hobe 5+4=9 hobe ,anglo-bangla
 6 ke 0 banao hoye gabe ,anglo-bangla
 6 k 0 baniye tar pore 0+44 ,anglo-bangla
 6 k ziro kore +4=4 ,anglo-bangla
 +ta k  korte hobe ,anglo-bangla
 6 ke 0 korte hobe ,anglo-bangla
 + take  korte hobe ,anglo-bangla
 bondo sim r ki offer ,anglo-bangla
 Question ta beshi faltu hoye gese ,anglo-bangla
 6 ke 9 korte pari 9.44pm ,anglo-bangla
 +theke akta 6ar samne anun ,anglo-bangla
 6 ta k 0 banailay e to hoy ,anglo-bangla
 1 tk 25mb pack ti bondo korbo ki kory? ,anglo-bangla
 49 takar offer e ki 49 taka kate nibe ,anglo-bangla
 new sim e ki ki offer ase jante chai ,anglo-bangla
 dhanmondi te sim replace kora jabe kotha theke? ,anglo-bangla
 agola bad diye offer din ,anglo-bangla
 ejabot kaler shobcheye kharapfaltu offer dicchen akhon..bondho SIM er khetre amra aro valo kichu asha kori.. ,anglo-bangla
6 theke akta match kathi remove kore oita answer e upore dile somikoron ta mile . ,anglo-bangla
 5+4=9 .  6 theke 1kathi nia 4 ar upore dile e 9 hobe  . r 6 hoye jabe 5 so 5+4=9 ok ,anglo-bangla
Ja korte hobe 6 theke akta kathi soriye 0 banate hobe ,anglo-bangla
 + yer thaka 1 ta kathe sorata hoba. ,anglo-bangla
 + Symbol ta 6er sathe add korle hoy ,anglo-bangla
 3G network pay kintu kajj ato slow kora kn...,anglo-bangla
 + ar ta  kore 6 ra 8 kore ....8 4=4. Ar 6 k o kore 0+4=4... ,anglo-bangla
 + thke ekta stick sorie 6 e nie ese ota k 8 banabo..trpor 8 4=4 ,anglo-bangla
 6 er Maher  kathi ta soriye 6 er right side e uporer jaiga tai lagiye dile 0 hobe.,anglo-bangla
6 er majher stick ta lomba koree khali jaygay rekhe dilei seta zero hoye jabe. 0+4=4 y,anglo-bangla
Othoba + ta  kore ekta kathi niye 6 ke 8 banano jay.,anglo-bangla
 + er kathi uthe 6 ar upor diye ans ase....,anglo-bangla
 6 theke ekti Kathi soriye last 4 er upor dile just 5+4=9 hobe & it is logical ,anglo-bangla
 6 er majhkhaner kathi ta just horizontal theke vertical kore dite hobe... Eqn 0+4=4 ,anglo-bangla
 Amr banglalink sim 3 ta akhon ami amr 1 ta banglalink sim bodho kore dite chai.ki ki lagbe ba ki korte hobe aktu bolben pls???? ,anglo-bangla
 6 theke majer kathi soriye ta 6 er khali jaygay bosale hobe    0   .,anglo-bangla
 6 er 1 ta kathi sorale hobe 5... oi kathi dan paser 4 er upor dile hobe 9......5+4=9 ,anglo-bangla
 + theke akta soriiea  kore oi kathita 6er sathe dia 6 k 8 korlei hoye jabe....,anglo-bangla
 + theke 1 pcs tule 6 er sathe lajgale 8 hoye jabe....8 4=4 ,anglo-bangla
 Ami ar ans diye ki lav...soby dekhchi genius bt ami chinta korchilam 8 4=4.....eitai bole diyeche ,anglo-bangla
 01911742157 amar ei num ti ase .  .  .  . but num miliye ki nite parbo bl onno sim .  .  .  .  .  ,anglo-bangla
 + theke akta kathi sthanantor kore6 ke fill up korte hobe _ 8 4=4,anglo-bangla
 sokal 6 ta theke 12 ta porjonto ki kono free internet offer ache?????? ,anglo-bangla
 banlalink recharg er maddome sorasori mb paoa jabe ...erokom thakle sorbonimno koto tk recharg korbo janaben plzz ,anglo-bangla
 Hello vaiya...amar sim theke ami kaw k calk dite parchi na abar kono data pack o kinte parchi na...now ki korte hobe? ,anglo-bangla
 sudu akta fuuuu dilei ato tension korte oibo na P ,anglo-bangla
 aita onek bhabe kora jabe ,anglo-bangla
Bl ki use kora off kore dite hobe naki? ,anglo-bangla
 salar ato kharap service bl cara mone hoy r kono sim dey na...... ,anglo-bangla
  Bundle ti active korte dial korben *222*8#,anglo-bangla
 Bundle ti deactive korte dial korben *222*9#,anglo-bangla
 Hi Shahriar .  Quiz e ongshogrohon korar jonno apnar banglalink number soho sothik uttor ti amader fan page e inbx korun. ,anglo-bangla
 Hi Manik .  Sorry Sorkari nirdeshona onujayi apnar SIM ti jodi Biometric system e re verify na kora thake sekhetre SIM ti ar replace korte parbenna. ,anglo-bangla
 Hi Nayeem .  Amra khubi e sorry apnar problem tir jonno. Eti amra kokhono i expect kori na je amader SIM use kore apni kono network er problem face koren. Ami apnar number ti check kore dekhte chai. Ei jonno problem tir ar ektu detals jante parle amar jonno valo hoto.,anglo-bangla
 Amer bangla.. Sim ta akhono reg.. Kore ni but naber jane na kebabe korbo reg.. ,anglo-bangla
 Bondho sim chalu kore 29 tk recharge korte hobe naki 29 taka recharge kore sim chalu krte hbe jate 5gb offer pawa jay..reply pls ,anglo-bangla
 ekhon update bl mb offer ki ase .....r nijer sime kono mb offer ase kina ta chek korbo kivabe ,anglo-bangla
 2500 tk price er Itel phone tar details ta bolen? ,anglo-bangla
 49 taka recharege korar por eta kiser msg? ,anglo-bangla
 6 tk. diye 150 mb offer ta ami nite parchina kn? ,anglo-bangla
 inbox a kivabe jabo bujte parci na ,anglo-bangla
 banglanik e ki akhn kono offer ace?? ,anglo-bangla
 Bl bondo sim a ki offer ace? ,anglo-bangla
 Tk load a ki offer ase aj?? ,anglo-bangla
 ek shate jodi onek 49 tk recharge kore tahole ke winer hobe ,anglo-bangla
 Amar to banglalink sim bondo kono vabe onno number diye help kora jay na plz.... ,anglo-bangla
 Hi Toni .  Sorry .  Ami apnar query ti thik bujhte parchi na. Ektu detail janale ami apnake help korte parbo asha kori. ,anglo-bangla
 ata mone hoy vua. kew ki vai kisu paisilen ,anglo-bangla
 1 . 2 . 3 tk te mb nite ki dail krbo? ,anglo-bangla
 49 tk recharge e je free interner ache tar internet er limit koto??? naki free internet ta unlimited? ,anglo-bangla
 ami 29 taka recharge e 2.5 gb...but next 2.5 gb ki vabe pabo & koto dine por ,anglo-bangla
 1tk 25mb pack ta chalu korar por akhon *5000*6*4*2*1# dial korar por o bondo hocchy na ata bondo korbo ki kory? ,anglo-bangla
 vaiia amar comment er riplay koran na kano? ,anglo-bangla
 postpaid sim er ki kono offer ase? ,anglo-bangla
 19 ta load a ki offer ase?? ,anglo-bangla
 Misscall alart sarvis ta ki apnara thik korben na ,anglo-bangla
 Voa news. Kaw k t pete dekhlam na. ,anglo-bangla
0191 .  01911 .  0192 .  01922 ei rokom serial er ki sim apnader customer care a pawa jabe??? ,anglo-bangla
 Hi Arup . apni jodi sms peye thaken tahole *5000*201# dial kore eai pack ti active korte parben . meyad thakbe 1 din. ,anglo-bangla
 Hi Amir .  Apni ki emon kono sms peyesen ? sms peye thakle kinte parben & kinar niyom ta sms e deya ase. ,anglo-bangla
 Hi Al Amin . ji prothom a apnake amader office ese ager nibondhon ti cancel korte hobe . jar name sim nibondhon kara take obossoi apanr sathe nie jete hobe . tarpor apni apnar NID die sim nibondhon korte parben. ,anglo-bangla
 eto kichu krenn messenger ta free krte paren na onno operator er mto???? ,anglo-bangla
 Vaia amar ekta bl sim blok hoe gece.but kagoj potro nosto hoye gece.ami ki korte pari .plz janabe plz ,anglo-bangla
ame 21 tk recharge er offer te bondho korte chi Atari kevabe korbo? ,anglo-bangla
 banglalink er bondho sim e richarge kono offer ace??? plese ans.me...... ,anglo-bangla
 Bondho simer 29 tk recharge er j offer ta seta koto mb ache dekhbo kivabe??? ,anglo-bangla
 amr banglalink sim ta hariye gace..seta utate ki ki dorkar porbe ar koto taka lagve?? ,anglo-bangla
 Bondho sim ti offer karjokor hobe kina janar jonno ki korte hobe . ? ,anglo-bangla
Tai apnadr sim na use kora uchit ,anglo-bangla
 vaiya banglalink a ki kono free offer ache?? ,anglo-bangla
 Banglalink e mb transfer kora ki dia jano ,anglo-bangla
 banglalink_banglalink a sms korle koto katbe???? ,anglo-bangla
 28 takar offerta ta ki 28 taka cata falba ,anglo-bangla
 7 din 1gb code koto r koto tk katba ,anglo-bangla
 apnader office er 111 sara onno number ta den ,anglo-bangla
 amar account ta block hoie gaysay ...............so ami dukte parbo na kon solution ache .? ,anglo-bangla
 banglalink sim kinchi but 5GP nichi ar nite parchi na... karon ta jante pari? ,anglo-bangla
 play package thake 49tk recharge korle recharger offer ti pabo ki ....? ,anglo-bangla
 Bondo sim open korar por 20 tk recharge kora hoyeche. Tahole ki offer pabo na???? ,anglo-bangla
 49 tk ar offer ki bortomane ,anglo-bangla
 voyaa offer.....network age thik koren....... ,anglo-bangla
 BL theke jekono number e sms korar jonno sms kivabe kinte hoy? ,anglo-bangla
 Hi Hasan .  Apnar sim jodi NID diye verification kora thake tahole sms avoid korben .  ar jodi alternative ID diye kore thaken tahole amader customer care center e jogajog korte hobe. ,anglo-bangla
 Hi Afrin . Dial korte hobe *874# ,anglo-bangla
 abr korar jnno kivabe ? ,anglo-bangla
4. bonus check korte hobe *124*5# e dial kore. Offer ti poroborti nirdeshona na deya porjonto chol ,anglo-bangla
 49 tk recharge korle ki unlimited net use kora jabe? ,anglo-bangla
 Jotoi lafalafi koro kono kaj hoba na . aga nijeder network thik koro ,anglo-bangla
 ACCA Ek desh ek offer 7 days ses hoar por ki abar 49 tk recharge korte hbe?? ,anglo-bangla
 Amar baba er NID Photos dia amar sim rregistration korle ki next e ei sim ta amar NID dia korte parmu ??? ,anglo-bangla
 Accah amk amon akta call rate den jata ami sabar satha kom call rate a kotha bolta pari. ,anglo-bangla
 Vaiya bondho sim registration kora hoini akhon ki sim ta use korte parbo......???? ,anglo-bangla
 net speed emon dile earth to boaring lagbei..... ,anglo-bangla
 49 taka recharge er offer ta plz bolan ,anglo-bangla
 49 tk recharge er offer ti R koto din cholbe ,anglo-bangla
 vaje sim r kompany bat diye den bojlen.net chole na baje sim ,anglo-bangla
 banglalink e bondho sim chalu te ki offer ase ,anglo-bangla
 37tk recharge a ki offer? ,anglo-bangla
 banglalink a taka transfer kora jai ki?ar gele niom ta bolben ,anglo-bangla
 ami akta new sim kinc...10 gb intarnet free kinto ami koto bar 6 taka kore recharge aita dekbu ki vabe??r koto din porjonto us kora jabe aita dekbu kivabe?? plz akto janaben ,anglo-bangla
 banglalink e net Ato problem kno gono gonoo net chere de keno....... ,anglo-bangla
 Amar phn a besir vag somay bishes kore rate 2g net thake.....atar jonno ami ki korte pari ,anglo-bangla
 khaia kam nai to ar...emon shundor prithibi ta ki kom porse amar jonno glass dome er bhetor thakte jabo.. ki sob ajaira vabna ,anglo-bangla
 pco sim er call rate ta jante chaichilam ,anglo-bangla
 Pritib te anak valo achi. ,anglo-bangla
 shobar aage ami jete raji. karon prithibir eto pera r valo lage na. ,anglo-bangla
 ami ans korsi kal kono reply pay nay.reply na pele bujbo ki kore j apnara sms poresen ,anglo-bangla
 ami my banglalink apps ta download kore ami ami eta sing up korte parsi na ekane ki rokom password dite hobe plz amake ekto janan. ,anglo-bangla
 gp ta jamon *121# a sob pawa ji......amon kono code asa bl a.... ,anglo-bangla
 Inbox mane ki ektu bolben ,anglo-bangla
 Phona taka vorla kicukkhon por balance a taka thake na karon ki.plz ans me ,anglo-bangla
 Apnader ai win win protijogita kobe shes hobe jante pari r valo lage na goto kal ans dilam 7 joner por but kono reply pailam na ,anglo-bangla
 01986753529 number ti re registration korar por 7month off cilo akhon active hoitace na ,anglo-bangla
 qustion gulo photo akare na kore likhe dila valo hoy... noyle jara zero.facebook use kora tader problem hosse ,anglo-bangla
 01994452049 ai number theke sms asce ami naki 2016 ar cocacola bijoyi hoici amr address mail korte bolce ata ki sotik? Ki korbo? ,anglo-bangla
 BL theke   Breaking News   amon akta msg protidin ase amar tk kete niye jay...ami offer ta off korbo ki kore..?? ,anglo-bangla
 jot sob vua contest...ei contest diye banglalink er lav ki ??? jara 1 taka r jonno toylet e dub dite pare . ,anglo-bangla
 via bondho sim on korar internet chara puraton sim er ki kno internet offer nei??? ,anglo-bangla
 To ami ki kitten pari ,anglo-bangla
 Hi Shahin . Sorry .  apnar query ti amader kache clear na. Kindly clear kore amader shathe share korun tahole right information die shohojogita korte parbo. ,anglo-bangla
 bondo simer offer na diye kom takay Mb deyar chesta korun ,anglo-bangla
ar kivabe check korbo amar simm bondho kina? ,anglo-bangla
 1 cricket er sathe joreto ,anglo-bangla
 apnader ei offer koto tarik porjonto colbe ,anglo-bangla
 Fnf change korbo ki babe? ,anglo-bangla
 1500 taka kono anroid ace ,anglo-bangla
 taka bora sara kun pacej ar maje bl to bl a taka kom kate ta bolen ,anglo-bangla
 bondho sim a ki offer? ,anglo-bangla
 49 taka recharge korse kobe ta mne nai....eitar validity dekhar kono upai ase?? ,anglo-bangla
 Protm10jonke na dea nirdirsho time por 10jonke winner korle valo hoy.bcz shobayer news feed aktime a quizer post pochina tai tara age uttor dite pare na.tai tara winner hote pare na.tai abishoy dekhar anuroad korsi apnader. ,anglo-bangla
Banglalink e amr kono obijok nei ,anglo-bangla
 Hello banglalink amr 1ta sim onek din age hariye geche . r problemta hocche tokhon sim ta te konu fnf and registration hoy nai. But Ami eta bolte parbo simta kotha theke kinechi. Tahole ki Ami amr simta replace korte pparbo? Please janaben. And please amr ei sim ta khub prio. Please help me. ,anglo-bangla
 banglalink a kono rokom offer ase ,anglo-bangla
 bl sim e amra ki abar ager moto speed pabo.. ,anglo-bangla
 new sim ar ki offer,anglo-bangla
 fb mb ta sob smy use kora jabe.....????? ,anglo-bangla
 ami akbar ei 2gb Internet+500mb fb offer ta niyeci .  .  ami abar koto din por nite parbo ? ,anglo-bangla
aro barai den beshi kore ,anglo-bangla
 anik tui thik koicos amr mejaj ta purai kharap... amare bolce 1 week er moddhe msg diye janabe tar kono khobor e nai ,anglo-bangla
 bl bondo songjog er offer shumuho ki ki?? ,anglo-bangla
 Hi Fan .  Jene valo laglo je apni amader bundle offer use korte chacchen.,anglo-bangla
 Meyad besi din thakbe amn kon pack ace ? ,anglo-bangla
 accha 6 tk diye ek gb ekta jekono new sim a?? ,anglo-bangla
 9tk er upor e r kono ta aache ?? ,anglo-bangla
 Sir jai interent deben sei gola ki 24 gonta ues kora jabe ,anglo-bangla
 networking er gulli.mari.....gp e valo.... ,anglo-bangla
tokhon ami amar sim ta,anglo-bangla
to ekhon amar sim ta regista fail,anglo-bangla
amar oi sim ekhon ki kore nibo,anglo-bangla
 Banglalink e sorasori costomer care er mangers der shate kotha bolte koto dial korte hoy?? ,anglo-bangla
 Apna der banglalink thake ono kon oparete kotha bolar kon minit nai ,anglo-bangla
 99 tk te j 1.5 gb r offer ta ache ota ki 24 hour use kora jbe? ,anglo-bangla
 Banglalink er bondho sim er ki kono offers ace? ,anglo-bangla
 Bl e kom takay besi data pack thakle bolben plz ,anglo-bangla
 New sim ar ki offer ,anglo-bangla
 vip namber pawa jabe janaben... ,anglo-bangla
 49 tk r offer ta ki off hoye gece?? ,anglo-bangla
 Offer valo day na kano ,anglo-bangla
 bl sera rate ki ase ,anglo-bangla
 bl e 99 takai 1gb kine frnd k 1gb gift kora jai..ei offe ta ki akono ase? ,anglo-bangla
 49 tk recharge koreci akhon kivabe janbo winner hoyeci kina ar koto ghonta por janbo?? ,anglo-bangla
 Bondo sim ar ki kono offer acca? ,anglo-bangla
 vai banglalink a sms kine kmne taratari bolen... ,anglo-bangla
 bondho sim er offer ta bolen..amr sim onek din dhore bondo ase ,anglo-bangla
 01940946187 ei number ti koto din bundhu asa plz bolan ,anglo-bangla
 49 tk ja offer paysi mb ki share kora jaba ,anglo-bangla
 Banglalink e MB kinar cost onk r *5000*99# eita teo kom tk lagy naa apnara koman. Mb kinar jnno deki GP ei best ekhn ,anglo-bangla
 amar BL sim ta age registration korinai......akhon jodi registration kori tahole ki ami kono offer pete pari....ki ki sobida pabo plz bolben ,anglo-bangla
tk mb to thik e kate...but service er belai zero ,anglo-bangla
 Banglalink Store er jonno last 7din e apnar Tk.31 charge hoyese.Service ti bondho korte STOP ALL likhe SMS to 7076.Service helpline 01977326367,anglo-bangla
 6 takai 1 Gb... ei ter meyad koidin... r ki number a dekbo ,anglo-bangla
 priojon prize point die kina 500minutes kon kon.sim e use kora jabe &meyad kotodin??? ,anglo-bangla
 assa 49 tk recharge e je mb free day......... sei mb kototuku remain ase ta kivave dekha jay??? ,anglo-bangla
 banglalink e 49 taka recharge korar por protidin 300mb kore paitm...aj sokale usee korar somoy taka kete nilo...problem ki?? ,anglo-bangla
 01918888826 ay number ta ki apnader customer service er... ay number theke phn asesilo.. ami naki banglalink sim registration korar jonno lotary te gari paysi..... amn kono lotary ki apnader ase...??? ,anglo-bangla
 Bondho sim er ki offer??? ,anglo-bangla
 win win hobe aj k fb pag a? ,anglo-bangla
 apne ra prosno daw sathe abr ato jon k tag koran kano?jano sadaron manus price na pay...agulo ki apndar dandha.... ,anglo-bangla
 Hi Ibrahim .  Sorryonline service theke Ei dhoroner kono service available nei. ,anglo-bangla
